player_id,first_name,last_name,name,date_of_birth,position,foot,height_in_cm,contract_expiration_date,agent_name,country_of_birth,country_of_citizenship
505463,Oleksandr,Syrota,Oleksandr Syrota,2000-06-11,Defender,left,193.0,2025-06-30,ProStar,Ukraine,Ukraine
505464,Bogdan,Kurtyak,Bogdan Kurtyak,2000-03-11,Defender,right,183.0,,Hunters Group,Ukraine,Ukraine
505493,Diego,Pampín,Diego Pampín,2000-03-15,Defender,left,175.0,2024-06-30,Excellence Sport,Spain,Spain
505512,Asier,Córdoba,Asier Córdoba,2000-03-31,Attack,left,184.0,2023-06-30,LEADERBROCK,Spain,Spain
505548,Louie,Watson,Louie Watson,2001-06-07,Midfield,nan,180.0,,CAA Stellar,England,Ireland
505652,Slobodan,Tedic,Slobodan Tedic,2000-04-13,Attack,nan,190.0,2023-05-31,ARGENTUM SPORT,Yugoslavia (Republic),Serbia
505653,Fábio,Silva,Fábio Silva,2002-07-19,Attack,right,185.0,2025-06-30,STV ,Portugal,Portugal
505655,Henrique,Pereira,Henrique Pereira,2002-02-15,Attack,right,178.0,2025-06-30,CAA Stellar,Portugal,Portugal
505673,Víctor,Mollejo,Víctor Mollejo,2001-01-21,Attack,left,176.0,2023-06-30,Media Base Sports,Spain,Spain
505674,Sergio,Camello,Sergio Camello,2001-02-10,Attack,right,182.0,2027-06-30,Best of You,Spain,Spain
505675,Rober,González,Rober González,2001-01-08,Attack,both,169.0,2027-06-30,Wasserman,Spain,Spain
505925,Kyriakos,Giaxis,Kyriakos Giaxis,2001-04-03,Midfield,nan,185.0,2026-06-30,feel soccer Greece,Greece,Greece
505934,Murat Can,Yıldız,Murat Can Yıldız,1998-08-03,Goalkeeper,right,188.0,2025-06-30,nan,Türkiye,Türkiye
505969,Yunus,Bahadır,Yunus Bahadır,2002-08-07,Defender,right,180.0,2025-06-30,YOU FIRST,Belgium,Türkiye
506009,Amine,Bassi,Amine Bassi,1997-11-27,Midfield,right,173.0,2024-12-31,Classico,France,Morocco
506150,nan,Mamede,Mamede,2002-03-18,Attack,left,171.0,2026-06-30,Proeleven S.A.,Italy,Portugal
506175,nan,Schürrle,Schürrle,2001-08-17,Midfield,right,173.0,2023-06-30,Gestifute,Portugal,Portugal
506183,Berkay Sefa,Kara,Berkay Sefa Kara,1999-03-27,Attack,left,172.0,2023-06-30,nan,Turkey,Turkey
506189,Flynn,Downes,Flynn Downes,1999-01-20,Midfield,right,178.0,2028-06-30,Wasserman,England,England
506202,Casper,Lykke,Casper Lykke,1998-01-01,Defender,right,,,nan,nan,Denmark
506213,Joy,Mukena,Joy Mukena,1999-07-03,Defender,nan,190.0,,nan,England,England
506248,Edu,Expósito,Edu Expósito,1996-08-01,Midfield,right,178.0,2027-06-30,AS1,Spain,Spain
506470,Josh,Bowler,Josh Bowler,1999-03-05,Attack,left,184.0,2025-06-30,Straight Ace Sports,England,England
506623,nan,Miguel Machado,Miguel Machado,1999-06-29,Midfield,left,182.0,2023-06-30,nan,Portugal,Portugal
506855,Cyrill,Akono,Cyrill Akono,2000-02-29,Attack,left,191.0,2024-06-30,nan,Germany,Germany
506941,David,Flakus Bosilj,David Flakus Bosilj,2002-02-01,Attack,right,185.0,2023-06-30,AK10 STARS,Slovenia,Slovenia
506948,Guy,Mbenza,Guy Mbenza,2000-04-01,Attack,right,184.0,2024-06-30,TEAM MANAGEMENT,Congo,Congo
506965,James,Olayinka,James Olayinka,2000-10-05,Midfield,right,175.0,2024-06-30,ARETÉ,England,England
507162,Kaan,Arslan,Kaan Arslan,2001-01-28,Defender,right,186.0,2023-06-30,HTK Sports & Media ,Turkey,Turkey
507167,Tolga,Topaloglu,Tolga Topaloglu,2001-09-24,Midfield,nan,177.0,,nan,Turkey,Turkey
507170,Vladislav,Mikushin,Vladislav Mikushin,2001-04-18,Defender,right,187.0,2024-06-30,nan,Russia,Russia
507223,Kristijan,Belic,Kristijan Belic,2001-03-25,Midfield,right,177.0,2028-06-30,nan,Belgium,Serbia
507235,Jack,Young,Jack Young,2000-10-21,Midfield,right,171.0,2025-06-30,SEG,England,England
507254,Nathan,Ferguson,Nathan Ferguson,2000-10-06,Defender,right,184.0,,Roc Nation Sports,England,England
507310,Adrian,Pereira,Adrian Pereira,1999-08-31,Defender,left,181.0,2025-12-31,Keypass AS,Norway,Norway
507341,Fabian,Rieder,Fabian Rieder,2002-02-16,Attack,left,179.0,2025-06-30,Wasserman,Switzerland,Switzerland
507344,Becir,Omeragic,Becir Omeragic,2002-01-20,Defender,right,187.0,2028-06-30,nan,Switzerland,Switzerland
507345,Leonidas,Stergiou,Leonidas Stergiou,2002-03-03,Defender,right,181.0,2028-06-30,nan,Switzerland,Switzerland
507472,Alexandre,Jankewitz,Alexandre Jankewitz,2001-12-25,Midfield,right,185.0,2023-06-30,Soccer Mondial AG,Switzerland,Switzerland
507479,Darian,Males,Darian Males,2001-05-03,Midfield,left,189.0,2023-06-30,Footuro AG,Switzerland,Switzerland
507486,Simon,Sohm,Simon Sohm,2001-04-11,Midfield,right,188.0,2027-06-30,Wasserman,Switzerland,Switzerland
507496,Felix,Mambimbi,Felix Mambimbi,2001-01-18,Attack,right,170.0,2024-06-30,Classico,Switzerland,Switzerland
507700,Brandon,Williams,Brandon Williams,2000-09-03,Defender,right,180.0,,nan,England,England
507733,Sebastjan,Spahiu,Sebastjan Spahiu,1999-10-30,Midfield,right,175.0,,GloBall Group,Belgium,Albania
508153,Emmanuel,Toku,Emmanuel Toku,2000-07-10,Midfield,left,173.0,2026-06-30,CAA Stellar,Ghana,Ghana
508371,Emil Konradsen,Ceide,Emil Konradsen Ceide,2001-09-03,Attack,right,175.0,2025-06-30,Nordic Sky,Norway,Norway
508636,Donny,Warmerdam,Donny Warmerdam,2002-01-02,Midfield,right,174.0,2024-06-30,Muy Manero,Netherlands,Netherlands
508637,Solomon,Bonnah,Solomon Bonnah,2003-08-19,Defender,right,165.0,2025-06-30,Skylar,Netherlands,Netherlands
508639,Naci,Ünüvar,Naci Ünüvar,2003-06-13,Attack,right,168.0,2028-06-30,nan,Netherlands,Türkiye
508642,Ibrahim,El Kadiri,Ibrahim El Kadiri,2002-01-23,Attack,right,168.0,2026-06-30,ESA,Netherlands,Morocco
508780,Altin,Zeqiri,Altin Zeqiri,2000-07-18,Attack,right,185.0,2026-06-30,GPA Turkey,Finland,Kosovo
508941,Dylan,Chambost,Dylan Chambost,1997-08-19,Midfield,left,177.0,2024-06-30,Kemari,France,France
508961,Malik,Talabidi,Malik Talabidi,2001-07-16,Defender,right,185.0,,nan,Germany,Germany
508994,Firatcan,Üzüm,Firatcan Üzüm,1999-06-04,Defender,right,178.0,2024-06-30,EAsportif,Turkey,Turkey
509022,Federico,Gatti,Federico Gatti,1998-06-24,Defender,right,190.0,2028-06-30,One Players' Agent,Italy,Italy
509028,Ciaran,McKenna,Ciaran McKenna,1998-03-25,Defender,right,193.0,2023-05-31,nan,Scotland,Scotland
509116,Babacar,Dione,Babacar Dione,1997-03-22,Attack,left,167.0,2024-06-30,Youonegoal,Senegal,Belgium
509124,Thomas,Demol,Thomas Demol,1998-05-11,Missing,nan,,,nan,nan,Belgium
509125,Lucas,Morales,Lucas Morales,1999-06-14,Missing,nan,,2023-06-30,nan,nan,Belgium
509234,Mattéo,Ahlinvi,Mattéo Ahlinvi,1999-07-02,Midfield,left,183.0,2024-06-30,AGJ SP MGMT,France,Benin
509235,Théodore,Efouba Ayissi,Théodore Efouba Ayissi,1997-05-05,Midfield,right,,2023-06-30,Asmantra Sports,Cameroon,Cameroon
509246,Connor,Smith,Connor Smith,2002-02-01,Midfield,right,176.0,2025-05-31,PLG Scotland,Scotland,Scotland
509247,Euan,Henderson,Euan Henderson,2000-06-29,Attack,right,175.0,2024-05-31,PLG Scotland,Scotland,Scotland
509248,Dean,Ritchie,Dean Ritchie,2001-01-05,Midfield,nan,178.0,,nan,nan,Scotland
509268,Daniel,Batty,Daniel Batty,1997-12-10,Midfield,right,178.0,2023-06-30,nan,England,England
509301,Or,Dadia,Or Dadia,1997-07-12,Defender,right,184.0,2026-05-31,BG Sports,Israel,Israel
509428,Sergiy,Trykosh,Sergiy Trykosh,1998-10-12,Midfield,nan,178.0,,nan,Ukraine,Ukraine
509463,Ousseynou,Niang,Ousseynou Niang,2001-10-12,Attack,right,168.0,2028-06-30,BMG,Senegal,Senegal
509510,Lévi,Ntumba,Lévi Ntumba,2001-01-12,Goalkeeper,left,195.0,2023-06-30,nan,France,France
509709,George,Stanger,George Stanger,2000-08-15,Defender,right,191.0,2023-05-31,nan,Scotland,New Zealand
509713,Declan,Glass,Declan Glass,2000-06-07,Midfield,right,172.0,2024-05-31,nan,Scotland,Scotland
509802,Shion,Homma,Shion Homma,2000-08-09,Midfield,right,164.0,2026-01-31,UDN SPORTS,Japan,Japan
509837,Maksym,Pryadun,Maksym Pryadun,1997-02-17,Attack,right,178.0,,nan,Ukraine,Ukraine
509927,Jonas,Andersen,Jonas Andersen,1999-08-29,Attack,right,190.0,,SEG,Denmark,Denmark
509936,Călin,Popescu,Călin Popescu,2001-11-15,Attack,right,175.0,,nan,Romania,Romania
510045,Christy,Manzinga,Christy Manzinga,1995-01-31,Attack,right,184.0,,TF,France,DR Congo
510241,Tonio,Teklic,Tonio Teklic,1999-09-09,Midfield,left,182.0,2026-06-30,nan,Croatia,Croatia
510256,Luka,Hujber,Luka Hujber,1999-06-16,Defender,right,180.0,2027-06-30,SCM Fortius,Croatia,Croatia
510262,Ryan,Bouallak,Ryan Bouallak,1999-08-19,Goalkeeper,right,190.0,,nan,France,France
510310,Sivert,Mannsverk,Sivert Mannsverk,2002-05-08,Midfield,right,185.0,2028-06-30,nan,Norway,Norway
510325,Blas,Alonso,Blas Alonso,1997-02-08,Defender,right,183.0,2023-06-30,nan,Spain,Spain
510385,Claudio,Medina,Claudio Medina,1993-09-04,Attack,left,186.0,2024-06-30,JV SPORTS SL,Spain,Spain
510388,Lucas,Anacker,Lucas Anacker,1996-09-22,Goalkeeper,right,187.0,2026-06-30,MRH Football Agency,Brazil,Brazil
510396,Alex,Suárez,Alex Suárez,1993-03-18,Defender,right,180.0,2026-06-30,Wasserman,Spain,Spain
510432,Rodel,Richards,Rodel Richards,2000-09-05,Attack,right,180.0,,nan,England,England
510459,Kacper,Kostorz,Kacper Kostorz,1999-08-21,Attack,both,191.0,2025-06-30,INNfootball,Poland,Poland
510482,Burak,Agaoglu,Burak Agaoglu,1999-03-23,Midfield,nan,,,nan,Turkey,Turkey
510545,Jesús,Jiménez,Jesús Jiménez,1993-11-05,Attack,right,183.0,2025-06-30,MESAS SPORT,Spain,Spain
510635,Cássio,Scheid,Cássio Scheid,1994-01-03,Defender,left,186.0,2023-05-31,Fabio Sports Group,Brazil,Brazil
510782,nan,Rodrigão,Rodrigão,1995-09-11,Defender,right,191.0,2025-06-30,nan,Brazil,Brazil
510971,Víctor,López,Víctor López,1997-05-12,Defender,right,180.0,2023-06-30,nan,Spain,Spain
510990,Julen,Azkue,Julen Azkue,1995-09-21,Midfield,left,187.0,2023-06-30,Emartsoccer,Spain,Spain
511021,Manu,Fuster,Manu Fuster,1997-10-22,Attack,right,169.0,2028-06-30,Identity Sports,Spain,Spain
511023,Dani,Gallardo,Dani Gallardo,1996-04-07,Defender,nan,,2023-06-30,IDUB GLOBAL,Spain,Spain
511115,Suat,Kaya,Suat Kaya,1999-04-15,Attack,right,180.0,2024-06-30,nan,Turkey,Turkey
511117,Ismail,Ünal,Ismail Ünal,1997-12-02,Goalkeeper,right,190.0,,nan,nan,nan
511118,Murat,Sevimler,Murat Sevimler,1998-07-11,Attack,right,185.0,2023-06-30,nan,Turkey,Turkey
511119,Halil,Yeral,Halil Yeral,2000-01-01,Goalkeeper,right,190.0,2025-06-30,Öner Karalar,Türkiye,Türkiye
511120,Fahrettin,Topac,Fahrettin Topac,1998-01-21,Defender,nan,,,nan,nan,Turkey
511121,Roman,Babyak,Roman Babyak,1998-02-28,Missing,nan,,,nan,nan,Ukraine
511128,Kellian,van der Kaap,Kellian van der Kaap,1998-11-08,Defender,right,190.0,2024-06-30,Bundled,Netherlands,Netherlands
511168,Abdul,Nurudeen,Abdul Nurudeen,1999-02-08,Goalkeeper,right,189.0,2026-06-30,Creating Winners,Ghana,Ghana
511169,Carlos,Martínez,Carlos Martínez,1999-03-30,Defender,right,175.0,2025-06-30,nan,Costa Rica,Costa Rica
511246,Jomaine,Consbruch,Jomaine Consbruch,2002-01-26,Midfield,right,174.0,2024-06-30,Sports360 GmbH,Germany,Germany
511401,Anthony,Musaba,Anthony Musaba,2000-12-06,Attack,both,182.0,2025-06-30,Sports360 GmbH,Netherlands,Netherlands
511422,William,Möller,William Möller,1998-03-10,Attack,nan,193.0,,nan,Denmark,Denmark
511454,Samy,Baghdadi,Samy Baghdadi,1997-07-11,Attack,right,181.0,2024-06-30,SportsGA,France,France
511522,Rúben,Gonçalves,Rúben Gonçalves,1998-12-23,Midfield,left,180.0,2024-06-30,Onsoccer,Portugal,Portugal
511525,Ahmet,Sun,Ahmet Sun,1998-03-15,Attack,both,185.0,2024-06-30,MEK Football,Turkey,Turkey
511534,Lukas,Engel,Lukas Engel,1998-12-14,Defender,left,178.0,2027-06-30,PRO FC,Denmark,Denmark
511550,Ellis,Simms,Ellis Simms,2001-01-05,Attack,right,191.0,2027-06-30,nan,England,England
511552,Ryan,Astley,Ryan Astley,2001-10-04,Defender,right,184.0,2026-05-31,SEG,Wales,Wales
511622,Michael,Nottingham,Michael Nottingham,1989-04-14,Defender,right,193.0,2025-05-31,nan,England,St. Kitts & Nevis
511668,Nazar,Vyzdryk,Nazar Vyzdryk,1996-04-27,Defender,right,184.0,,Trident Consulting,Ukraine,Ukraine
511669,Stanislav,Bilenkyi,Stanislav Bilenkyi,1998-08-22,Attack,right,182.0,2023-06-30,Yaroslav Zvarych,Ukraine,Ukraine
511677,Yunus,Sencay,Yunus Sencay,1997-02-04,Midfield,nan,,,nan,Turkey,Turkey
511790,Baran,Güler,Baran Güler,1999-09-17,Goalkeeper,right,188.0,2024-06-30,nan,Turkey,Turkey
511802,Rocky,Bushiri,Rocky Bushiri,1999-11-30,Defender,right,187.0,2025-05-31,nan,Belgium,DR Congo
511813,Sidnei,Tavares,Sidnei Tavares,2001-09-29,Midfield,right,188.0,2028-06-30,AGREF International,nan,Portugal
511815,Owen,Otasowie,Owen Otasowie,2001-01-06,Midfield,right,191.0,2025-06-30,NVA SEG,United States,United States
511864,nan,Reko Silva,Reko Silva,1999-06-21,Midfield,left,175.0,2023-06-30,nan,Portugal,Portugal
511909,Artem,Chelyadin,Artem Chelyadin,1999-12-29,Midfield,left,184.0,2026-06-30,nan,Ukraine,Ukraine
511931,nan,Polidoro Junior,Polidoro Junior,1996-09-12,Defender,right,194.0,,G3 Sports,Brazil,Brazil
511964,Jackson,Smith,Jackson Smith,2001-10-14,Goalkeeper,nan,187.0,2024-06-30,CAA Stellar,England,England
512127,nan,Fabrício Isidoro,Fabrício Isidoro,1992-01-28,Midfield,right,172.0,,Brave11 ,Brazil,Brazil
512175,Ryan,Longman,Ryan Longman,2000-11-06,Attack,right,180.0,2025-06-30,Dirk Hebel,England,England
512257,Sebastian,Avanzini,Sebastian Avanzini,1995-04-01,Midfield,right,185.0,2023-12-31,nan,Italy,Italy
512344,nan,Jandrei,Jandrei,1993-03-01,Goalkeeper,right,186.0,2023-12-31,nan,Brazil,Brazil
512352,Lasse,Rosenboom,Lasse Rosenboom,2002-01-19,Defender,right,190.0,2026-06-30,K&K Sportmanagement,Germany,Germany
512354,Malcolm,Ebiowei,Malcolm Ebiowei,2003-09-04,Attack,left,185.0,2027-06-30,nan,England,England
512356,nan,Jorginho,Jorginho,1998-05-19,Defender,left,173.0,,nan,Portugal,Portugal
512385,Luis,Sinisterra,Luis Sinisterra,1999-06-17,Attack,right,172.0,,Wasserman,Colombia,Colombia
512394,Lazar,Randjelovic,Lazar Randjelovic,1997-08-05,Attack,right,175.0,2025-06-30,nan,Yugoslavia (Republic),Serbia
512496,Vasyl,Kurko,Vasyl Kurko,1995-04-25,Defender,right,190.0,2026-06-30,nan,Ukraine,Ukraine
512690,Maïdine,Douane,Maïdine Douane,2002-08-23,Attack,right,,2026-06-30,nan,France,Algeria
512913,Stephen,Eustaquio,Stephen Eustaquio,1996-12-21,Midfield,right,177.0,2027-06-30,AS1,Canada,Canada
512993,Christos,Giousis,Christos Giousis,1999-02-08,Attack,both,177.0,2024-06-30,nan,Greece,Greece
512994,Jack,MacKenzie,Jack MacKenzie,2000-04-07,Defender,nan,191.0,2025-05-31,nan,Scotland,Scotland
512995,Ethan,Ross,Ethan Ross,2001-08-15,Midfield,right,173.0,2024-05-31,nan,Scotland,Scotland
513031,Antonio,Sánchez,Antonio Sánchez,1997-04-22,Midfield,right,179.0,2027-06-30,LIAN Sports Group,Spain,Spain
513158,Fadiga,Ouattara,Fadiga Ouattara,2001-11-18,Attack,left,182.0,,nan,Cote d'Ivoire,France
513235,Giovanni,Zwikstra,Giovanni Zwikstra,2001-03-06,Attack,right,192.0,2024-06-30,nan,Netherlands,Netherlands
513245,Jesper,Lindstrøm,Jesper Lindstrøm,2000-02-29,Attack,right,182.0,2025-06-30,NSG ApS,Denmark,Denmark
513257,Vitaliy,Sychev,Vitaliy Sychev,2000-03-02,Goalkeeper,right,200.0,2024-06-30,nan,Russia,Russia
513295,Alioune,Ndour,Alioune Ndour,1997-10-21,Attack,nan,183.0,2026-06-30,PSM,Senegal,Senegal
513330,Romano,Postema,Romano Postema,2002-02-07,Attack,right,175.0,2027-06-30,nan,Netherlands,Netherlands
513332,Kian,Slor,Kian Slor,2002-03-23,Attack,nan,181.0,2025-06-30,V4S,Netherlands,Netherlands
513346,Matheus,Costa,Matheus Costa,1995-01-26,Defender,right,188.0,2026-06-30,nan,Brazil,Brazil
513539,Emil,Bijlsma,Emil Bijlsma,1998-09-06,Midfield,right,186.0,2024-06-30,nan,Netherlands,Netherlands
513646,Milan,Tucic,Milan Tucic,1996-08-15,Attack,left,186.0,2024-01-31,Connect Management,Slovenia,Slovenia
513963,Taylor,Booth,Taylor Booth,2001-05-31,Attack,right,174.0,2028-06-30,CCC,United States,United States
513970,Julián,Araujo,Julián Araujo,2001-08-13,Defender,right,176.0,2029-06-30,CAA Stellar,United States,Mexico
513972,Juan,Flere,Juan Flere,1998-05-12,Goalkeeper,right,183.0,2023-06-30,nan,Argentina,Argentina
514019,nan,João Vasco,João Vasco,1994-12-26,Attack,right,178.0,2023-06-30,NCfoot,Portugal,Portugal
514120,Adam,Bareiro,Adam Bareiro,1996-07-26,Attack,right,184.0,2025-12-31,nan,Paraguay,Paraguay
514193,Nikolaj,Lyngö,Nikolaj Lyngö,1998-02-03,Defender,nan,196.0,,nan,Denmark,Denmark
514218,Joel,Sousa,Joel Sousa,2000-03-17,Goalkeeper,right,188.0,2023-06-30,TF Tribe,Portugal,Portugal
514235,Tomás,Cardoso,Tomás Cardoso,1999-12-29,Midfield,right,175.0,,All Talents Sports,nan,Portugal
514240,Diogo,Almeida,Diogo Almeida,2000-09-08,Attack,right,184.0,2023-06-30,PRIMESOCCER,Portugal,Portugal
514251,nan,Simão Pipo,Simão Pipo,1999-06-21,Attack,right,177.0,2023-06-30,nan,Portugal,Portugal
514256,nan,João Batxi,João Batxi,1998-05-01,Attack,right,174.0,2027-06-30,Universal Twenty Two,Portugal,Angola
514280,Pepijn,Doesburg,Pepijn Doesburg,2001-01-17,Attack,right,,2025-06-30,nan,Netherlands,Netherlands
514284,Jay,den Haan,Jay den Haan,2001-01-03,Defender,right,,,Grand Stand,Netherlands,Netherlands
514285,Quilindschy,Hartman,Quilindschy Hartman,2001-11-14,Defender,left,183.0,2026-06-30,Forza Sports Group,Netherlands,Netherlands
514287,Thijs,Jansen,Thijs Jansen,2001-11-29,Goalkeeper,right,192.0,2025-06-30,nan,Netherlands,Netherlands
514290,Toshio,Lake,Toshio Lake,2001-03-26,Attack,right,,2025-06-30,Status Pro Sport,Netherlands,Netherlands
514297,nan,Reynaldo,Reynaldo,1997-01-03,Defender,left,186.0,2025-11-30,Link,Brazil,Brazil
514304,Nélson,da Luz,Nélson da Luz,1998-02-04,Attack,left,183.0,2024-12-31,Prodigy Players,Angola,Angola
514380,Jhon,Espinoza,Jhon Espinoza,1999-02-24,Defender,right,180.0,2026-06-30,WSMA,Ecuador,Ecuador
514514,Iván,Barbero,Iván Barbero,1998-08-17,Attack,right,186.0,2023-06-30,Implica-T,Spain,Spain
514887,Aral,Şimşir,Aral Şimşir,2002-06-19,Attack,right,175.0,2029-06-30,SEG,Denmark,Türkiye
514888,Oliver,Sørensen,Oliver Sørensen,2002-03-10,Midfield,left,184.0,2027-12-31,Elite Consulting,Denmark,Denmark
514889,Frederik,Christensen,Frederik Christensen,2002-06-07,Defender,left,180.0,2023-06-30,nan,nan,Denmark
514891,Mads,Frederiksen,Mads Frederiksen,2002-03-07,Attack,right,180.0,,nan,nan,Denmark
514892,Mathias,Brems,Mathias Brems,2002-03-13,Defender,left,191.0,2024-06-30,nan,nan,Denmark
514893,Anders,Dahl,Anders Dahl,2002-05-01,Defender,right,176.0,2024-12-31,CMA Group,nan,Denmark
514894,Frederik,Carstensen,Frederik Carstensen,2002-04-09,Attack,right,179.0,2028-12-31,PRO FC,nan,Denmark
514895,Alexander,Lind,Alexander Lind,2002-06-26,Attack,right,186.0,2028-06-30,CMA Group,nan,Denmark
514897,Casper,Gedsted,Casper Gedsted,2002-02-04,Defender,right,,2024-06-30,NINE Group ,Denmark,Denmark
514914,Mads,Zaar,Mads Zaar,2002-04-16,Attack,right,,2023-06-30,nan,nan,Denmark
514918,Jacob,Haahr,Jacob Haahr,2002-03-10,Defender,nan,187.0,,nan,nan,Denmark
514920,Lucas,Lykkegaard,Lucas Lykkegaard,2002-04-05,Defender,right,,2025-06-30,PRO FC,nan,Denmark
515015,Alexander,Hjaelmhof,Alexander Hjaelmhof,2001-11-09,Midfield,left,,,nan,nan,Denmark
515016,Mikkel,Lassen,Mikkel Lassen,2001-06-19,Defender,right,181.0,2024-12-31,Sivebaek Sports,nan,Denmark
515017,Jacob,Christensen,Jacob Christensen,2001-06-25,Midfield,right,180.0,2026-06-30,People In Sport,Denmark,Denmark
515050,Ilya,Vakhania,Ilya Vakhania,2001-01-14,Defender,both,178.0,2028-06-30,InFootball,Russia,Russia
515051,Aleksandr,Silyanov,Aleksandr Silyanov,2001-02-17,Defender,right,185.0,2026-06-30,Pavel Banatin,Russia,Russia
515054,Ilya,Petukhov,Ilya Petukhov,2001-01-08,Midfield,right,184.0,2023-06-30,nan,Russia,Russia
515056,Stepan,Oganesyan,Stepan Oganesyan,2001-09-28,Attack,right,183.0,2026-06-30,FM Sports Agency,Russia,Russia
515058,Nikolay,Zirikov,Nikolay Zirikov,2000-05-22,Goalkeeper,right,191.0,2023-06-30,nan,Russia,Russia
515060,Maksim,Gorin,Maksim Gorin,1998-07-16,Defender,right,182.0,,ND-SPORTS Management,Russia,Russia
515073,Magomed,Magomedov,Magomed Magomedov,1997-07-22,Attack,right,170.0,2023-06-30,nan,Russia,Russia
515074,Nikita,Repin,Nikita Repin,1999-07-28,Goalkeeper,right,193.0,,FPM,Russia,Russia
515075,Chingiz,Agabalaev,Chingiz Agabalaev,1997-01-29,Attack,left,168.0,2023-06-30,nan,Russia,Russia
515076,Shakhban,Gaydarov,Shakhban Gaydarov,1997-01-21,Midfield,right,176.0,2023-06-30,nan,Russia,Russia
515077,Tamerlan,Ramazanov,Tamerlan Ramazanov,1997-09-23,Midfield,left,180.0,,nan,Russia,Russia
515078,Evgeniy,Tatarinov,Evgeniy Tatarinov,1999-02-06,Attack,right,182.0,2024-06-30,AUTHENTIC.FOOTBALL,Russia,Russia
515208,nan,Pedrinho,Pedrinho,1998-04-13,Attack,left,172.0,2029-06-30,Bertolucci Sports,Brazil,Brazil
515249,Artur,Chernyi,Artur Chernyi,2000-12-11,Defender,right,187.0,2026-06-30,MV Team,Russia,Russia
515386,Beau,Reus,Beau Reus,2001-10-30,Goalkeeper,left,198.0,2024-06-30,MVO4Football,Netherlands,Netherlands
515396,Iman,Griffith,Iman Griffith,2001-12-02,Attack,right,170.0,2026-06-30,DW Sports Management,nan,Netherlands
515501,Dzambolat,Tsallagov,Dzambolat Tsallagov,2000-01-01,Attack,right,182.0,,MV Team,Russia,Russia
515506,Aleksandr,Dolgov,Aleksandr Dolgov,1998-09-24,Attack,right,183.0,,nan,Russia,Russia
515613,Marko,Divkovic,Marko Divkovic,1999-06-11,Defender,left,181.0,2026-06-30,nan,Croatia,Croatia
515621,Thomas,Fantoni,Thomas Fantoni,2001-04-10,Goalkeeper,nan,,,nan,Italy,Italy
515624,Henri,Koudossou,Henri Koudossou,1999-09-03,Defender,both,180.0,2026-06-30,Match2gether,Germany,Germany
515638,nan,Erick,Erick,1997-12-10,Attack,left,173.0,2023-12-31,GA SPORTS AGENCY,Brazil,Brazil
515639,nan,Alan,Alan,1997-04-04,Midfield,nan,175.0,2024-01-31,nan,Brazil,Brazil
515669,Mykhaylo,Plokhotnyuk,Mykhaylo Plokhotnyuk,1999-03-12,Attack,right,182.0,,11-Football Players,Ukraine,Ukraine
515744,Eduard,Spertsyan,Eduard Spertsyan,2000-06-07,Midfield,right,178.0,2026-06-30,Rafaela Pimenta,Russia,Armenia
515747,Rustam,Khalnazarov,Rustam Khalnazarov,2000-07-20,Attack,both,176.0,2024-06-30,nan,nan,nan
516127,Walterson,Silva,Walterson Silva,1994-12-28,Attack,both,180.0,2024-06-30,Elenko Sports Ltda.,Brazil,Brazil
516407,Bojan,Radulović,Bojan Radulović,1999-12-29,Attack,right,192.0,2025-06-30,#LEADERS,Spain,Serbia
516716,nan,Bremer,Bremer,1997-03-18,Defender,right,188.0,2029-06-30,CAA Base Ltd,Brazil,Brazil
516722,nan,Marquinhos,Marquinhos,1999-10-23,Attack,right,165.0,2027-06-30,AIS Football,Brazil,Brazil
516737,Batraz,Gurtsiev,Batraz Gurtsiev,1998-12-12,Midfield,left,181.0,2024-06-30,Glory Group Ltd.,Russia,Russia
516747,Nikita,Khlusov,Nikita Khlusov,2000-01-16,Attack,right,184.0,2024-06-30,nan,nan,nan
516749,Vladislav,Shitov,Vladislav Shitov,2003-05-07,Attack,left,177.0,2026-06-30,Pavel Andreev,Russia,Russia
516750,Vitaliy,Shitov,Vitaliy Shitov,2003-05-07,Attack,right,176.0,2024-06-30,Pavel Andreev,Russia,Russia
516751,Sergey,Pinyaev,Sergey Pinyaev,2004-11-02,Attack,both,167.0,2028-06-30,Pavel Andreev,Russia,Russia
516761,Achraf,Douiri,Achraf Douiri,1999-11-27,Attack,right,180.0,,nan,Netherlands,Netherlands
516948,Clément,Libertiaux,Clément Libertiaux,1998-02-21,Goalkeeper,nan,185.0,2023-06-30,nan,Belgium,Belgium
517081,Vladyslav,Pryimak,Vladyslav Pryimak,1996-08-30,Defender,right,187.0,2025-06-30,nan,Ukraine,Ukraine
517284,Muharrem,Jashari,Muharrem Jashari,1998-02-21,Midfield,both,182.0,2026-12-31,AMA Sport Solution,Yugoslavia (Republic),Kosovo
517294,Victor,Timmers,Victor Timmers,2000-06-24,Goalkeeper,nan,,,nan,Netherlands,Netherlands
517300,Vítor,Tormena,Vítor Tormena,1996-01-04,Defender,right,192.0,2027-06-30,Trust Football ,Brazil,Brazil
517372,Mohamed,Abdallah,Mohamed Abdallah,1999-04-11,Defender,right,167.0,2023-06-30,nan,Comoros,Comoros
517376,Yusuf,Sarı,Yusuf Sarı,1998-11-20,Attack,left,168.0,2028-06-30,F-F SPORT,France,Türkiye
517402,Bjarne,Pudel,Bjarne Pudel,2001-05-09,Defender,left,188.0,2028-06-30,CORESPORT,Germany,Germany
